id,lat,lng,confirmed,deaths,recovered,existing,Province/State,timestamp,country,Confirmed
"US Douglas County, CO",39.2587,-104.9389,0,0,0,0,"Douglas County, CO",2020-01-27,Etats-Unis,0
"US Douglas County, CO",39.2587,-104.9389,0,0,0,0,"Douglas County, CO",2020-01-28,Etats-Unis,0
"US Douglas County, CO",39.2587,-104.9389,0,0,0,0,"Douglas County, CO",2020-01-29,Etats-Unis,0
"US Douglas County, CO",39.2587,-104.9389,0,0,0,0,"Douglas County, CO",2020-01-30,Etats-Unis,0
"US Douglas County, CO",39.2587,-104.9389,0,0,0,0,"Douglas County, CO",2020-01-31,Etats-Unis,0
"US Douglas County, CO",39.2587,-104.9389,0,0,0,0,"Douglas County, CO",2020-02-01,Etats-Unis,0
"US Douglas County, CO",39.2587,-104.9389,0,0,0,0,"Douglas County, CO",2020-02-02,Etats-Unis,0
"US Douglas County, CO",39.2587,-104.9389,0,0,0,0,"Douglas County, CO",2020-02-03,Etats-Unis,0
"US Douglas County, CO",39.2587,-104.9389,0,0,0,0,"Douglas County, CO",2020-02-04,Etats-Unis,0
"US Douglas County, CO",39.2587,-104.9389,0,0,0,0,"Douglas County, CO",2020-02-05,Etats-Unis,0
"US Douglas County, CO",39.2587,-104.9389,0,0,0,0,"Douglas County, CO",2020-02-06,Etats-Unis,0
"US Douglas County, CO",39.2587,-104.9389,0,0,0,0,"Douglas County, CO",2020-02-07,Etats-Unis,0
"US Douglas County, CO",39.2587,-104.9389,0,0,0,0,"Douglas County, CO",2020-02-08,Etats-Unis,0
"US Douglas County, CO",39.2587,-104.9389,0,0,0,0,"Douglas County, CO",2020-02-09,Etats-Unis,0
"US Douglas County, CO",39.2587,-104.9389,0,0,0,0,"Douglas County, CO",2020-02-10,Etats-Unis,0
"US Douglas County, CO",39.2587,-104.9389,0,0,0,0,"Douglas County, CO",2020-02-11,Etats-Unis,0
"US Douglas County, CO",39.2587,-104.9389,0,0,0,0,"Douglas County, CO",2020-02-12,Etats-Unis,0
"US Douglas County, CO",39.2587,-104.9389,0,0,0,0,"Douglas County, CO",2020-02-13,Etats-Unis,0
"US Douglas County, CO",39.2587,-104.9389,0,0,0,0,"Douglas County, CO",2020-02-14,Etats-Unis,0
"US Douglas County, CO",39.2587,-104.9389,0,0,0,0,"Douglas County, CO",2020-02-15,Etats-Unis,0
"US Douglas County, CO",39.2587,-104.9389,0,0,0,0,"Douglas County, CO",2020-02-16,Etats-Unis,0
"US Douglas County, CO",39.2587,-104.9389,0,0,0,0,"Douglas County, CO",2020-02-17,Etats-Unis,0
"US Douglas County, CO",39.2587,-104.9389,0,0,0,0,"Douglas County, CO",2020-02-18,Etats-Unis,0
"US Douglas County, CO",39.2587,-104.9389,0,0,0,0,"Douglas County, CO",2020-02-19,Etats-Unis,0
"US Douglas County, CO",39.2587,-104.9389,0,0,0,0,"Douglas County, CO",2020-02-20,Etats-Unis,0
"US Douglas County, CO",39.2587,-104.9389,0,0,0,0,"Douglas County, CO",2020-02-21,Etats-Unis,0
"US Douglas County, CO",39.2587,-104.9389,0,0,0,0,"Douglas County, CO",2020-02-22,Etats-Unis,0
"US Douglas County, CO",39.2587,-104.9389,0,0,0,0,"Douglas County, CO",2020-02-23,Etats-Unis,0
"US Douglas County, CO",39.2587,-104.9389,0,0,0,0,"Douglas County, CO",2020-02-24,Etats-Unis,0
"US Douglas County, CO",39.2587,-104.9389,0,0,0,0,"Douglas County, CO",2020-02-25,Etats-Unis,0
"US Douglas County, CO",39.2587,-104.9389,0,0,0,0,"Douglas County, CO",2020-02-26,Etats-Unis,0
"US Douglas County, CO",39.2587,-104.9389,0,0,0,0,"Douglas County, CO",2020-02-27,Etats-Unis,0
"US Douglas County, CO",39.2587,-104.9389,0,0,0,0,"Douglas County, CO",2020-02-28,Etats-Unis,0
"US Douglas County, CO",39.2587,-104.9389,0,0,0,0,"Douglas County, CO",2020-02-29,Etats-Unis,0
"US Douglas County, CO",39.2587,-104.9389,0,0,0,0,"Douglas County, CO",2020-03-01,Etats-Unis,0
"US Douglas County, CO",39.2587,-104.9389,0,0,0,0,"Douglas County, CO",2020-03-02,Etats-Unis,0
"US Douglas County, CO",39.2587,-104.9389,0,0,0,0,"Douglas County, CO",2020-03-03,Etats-Unis,0
"US Douglas County, CO",39.2587,-104.9389,0,0,0,0,"Douglas County, CO",2020-03-04,Etats-Unis,0
"US Douglas County, CO",39.2587,-104.9389,0,0,0,0,"Douglas County, CO",2020-03-05,Etats-Unis,0
"US Douglas County, CO",39.2587,-104.9389,0,0,0,0,"Douglas County, CO",2020-03-06,Etats-Unis,0
"US Douglas County, CO",39.2587,-104.9389,3,0,0,3,"Douglas County, CO",2020-03-07,Etats-Unis,3
"US Douglas County, CO",39.2587,-104.9389,3,0,0,3,"Douglas County, CO",2020-03-08,Etats-Unis,3
"US Douglas County, CO",39.2587,-104.9389,3,0,0,3,"Douglas County, CO",2020-03-09,Etats-Unis,3
"US Douglas County, CO",39.2587,-104.9389,3,0,0,3,"Douglas County, CO",2020-03-10,Etats-Unis,3
"US Providence County, RI",41.8882,-71.4774,0,0,0,0,"Providence County, RI",2020-01-22,Etats-Unis,0
"US Providence County, RI",41.8882,-71.4774,0,0,0,0,"Providence County, RI",2020-01-23,Etats-Unis,0
"US Providence County, RI",41.8882,-71.4774,0,0,0,0,"Providence County, RI",2020-01-24,Etats-Unis,0
"US Providence County, RI",41.8882,-71.4774,0,0,0,0,"Providence County, RI",2020-01-25,Etats-Unis,0
"US Providence County, RI",41.8882,-71.4774,0,0,0,0,"Providence County, RI",2020-01-26,Etats-Unis,0
"US Providence County, RI",41.8882,-71.4774,0,0,0,0,"Providence County, RI",2020-01-27,Etats-Unis,0
"US Providence County, RI",41.8882,-71.4774,0,0,0,0,"Providence County, RI",2020-01-28,Etats-Unis,0
"US Providence County, RI",41.8882,-71.4774,0,0,0,0,"Providence County, RI",2020-01-29,Etats-Unis,0
"US Providence County, RI",41.8882,-71.4774,0,0,0,0,"Providence County, RI",2020-01-30,Etats-Unis,0
"US Providence County, RI",41.8882,-71.4774,0,0,0,0,"Providence County, RI",2020-01-31,Etats-Unis,0
"US Providence County, RI",41.8882,-71.4774,0,0,0,0,"Providence County, RI",2020-02-01,Etats-Unis,0
"US Providence County, RI",41.8882,-71.4774,0,0,0,0,"Providence County, RI",2020-02-02,Etats-Unis,0
"US Providence County, RI",41.8882,-71.4774,0,0,0,0,"Providence County, RI",2020-02-03,Etats-Unis,0
"US Providence County, RI",41.8882,-71.4774,0,0,0,0,"Providence County, RI",2020-02-04,Etats-Unis,0
"US Providence County, RI",41.8882,-71.4774,0,0,0,0,"Providence County, RI",2020-02-05,Etats-Unis,0
"US Providence County, RI",41.8882,-71.4774,0,0,0,0,"Providence County, RI",2020-02-06,Etats-Unis,0
"US Providence County, RI",41.8882,-71.4774,0,0,0,0,"Providence County, RI",2020-02-07,Etats-Unis,0
"US Providence County, RI",41.8882,-71.4774,0,0,0,0,"Providence County, RI",2020-02-08,Etats-Unis,0
"US Providence County, RI",41.8882,-71.4774,0,0,0,0,"Providence County, RI",2020-02-09,Etats-Unis,0
"US Providence County, RI",41.8882,-71.4774,0,0,0,0,"Providence County, RI",2020-02-10,Etats-Unis,0
"US Providence County, RI",41.8882,-71.4774,0,0,0,0,"Providence County, RI",2020-02-11,Etats-Unis,0
"US Providence County, RI",41.8882,-71.4774,0,0,0,0,"Providence County, RI",2020-02-12,Etats-Unis,0
"US Providence County, RI",41.8882,-71.4774,0,0,0,0,"Providence County, RI",2020-02-13,Etats-Unis,0
"US Providence County, RI",41.8882,-71.4774,0,0,0,0,"Providence County, RI",2020-02-14,Etats-Unis,0
"US Providence County, RI",41.8882,-71.4774,0,0,0,0,"Providence County, RI",2020-02-15,Etats-Unis,0
"US Providence County, RI",41.8882,-71.4774,0,0,0,0,"Providence County, RI",2020-02-16,Etats-Unis,0
"US Providence County, RI",41.8882,-71.4774,0,0,0,0,"Providence County, RI",2020-02-17,Etats-Unis,0
"US Providence County, RI",41.8882,-71.4774,0,0,0,0,"Providence County, RI",2020-02-18,Etats-Unis,0
"US Providence County, RI",41.8882,-71.4774,0,0,0,0,"Providence County, RI",2020-02-19,Etats-Unis,0
"US Providence County, RI",41.8882,-71.4774,0,0,0,0,"Providence County, RI",2020-02-20,Etats-Unis,0
"US Providence County, RI",41.8882,-71.4774,0,0,0,0,"Providence County, RI",2020-02-21,Etats-Unis,0
"US Providence County, RI",41.8882,-71.4774,0,0,0,0,"Providence County, RI",2020-02-22,Etats-Unis,0
"US Providence County, RI",41.8882,-71.4774,0,0,0,0,"Providence County, RI",2020-02-23,Etats-Unis,0
"US Providence County, RI",41.8882,-71.4774,0,0,0,0,"Providence County, RI",2020-02-24,Etats-Unis,0
"US Providence County, RI",41.8882,-71.4774,0,0,0,0,"Providence County, RI",2020-02-25,Etats-Unis,0
"US Providence County, RI",41.8882,-71.4774,0,0,0,0,"Providence County, RI",2020-02-26,Etats-Unis,0
"US Providence County, RI",41.8882,-71.4774,0,0,0,0,"Providence County, RI",2020-02-27,Etats-Unis,0
"US Providence County, RI",41.8882,-71.4774,0,0,0,0,"Providence County, RI",2020-02-28,Etats-Unis,0
"US Providence County, RI",41.8882,-71.4774,0,0,0,0,"Providence County, RI",2020-02-29,Etats-Unis,0
"US Providence County, RI",41.8882,-71.4774,1,0,0,1,"Providence County, RI",2020-03-01,Etats-Unis,1
"US Providence County, RI",41.8882,-71.4774,2,0,0,2,"Providence County, RI",2020-03-02,Etats-Unis,2
"US Providence County, RI",41.8882,-71.4774,2,0,0,2,"Providence County, RI",2020-03-03,Etats-Unis,2
"US Providence County, RI",41.8882,-71.4774,2,0,0,2,"Providence County, RI",2020-03-04,Etats-Unis,2
"US Providence County, RI",41.8882,-71.4774,2,0,0,2,"Providence County, RI",2020-03-05,Etats-Unis,2
"US Providence County, RI",41.8882,-71.4774,2,0,0,2,"Providence County, RI",2020-03-06,Etats-Unis,2
"US Providence County, RI",41.8882,-71.4774,3,0,0,3,"Providence County, RI",2020-03-07,Etats-Unis,3
"US Providence County, RI",41.8882,-71.4774,3,0,0,3,"Providence County, RI",2020-03-08,Etats-Unis,3
"US Providence County, RI",41.8882,-71.4774,3,0,0,3,"Providence County, RI",2020-03-09,Etats-Unis,3
"US Providence County, RI",41.8882,-71.4774,3,0,0,3,"Providence County, RI",2020-03-10,Etats-Unis,3
Martinique,14.6415,-61.0242,0,0,0,0,,2020-01-22,Martinique,0
Martinique,14.6415,-61.0242,0,0,0,0,,2020-01-23,Martinique,0
Martinique,14.6415,-61.0242,0,0,0,0,,2020-01-24,Martinique,0
Martinique,14.6415,-61.0242,0,0,0,0,,2020-01-25,Martinique,0
Martinique,14.6415,-61.0242,0,0,0,0,,2020-01-26,Martinique,0
Martinique,14.6415,-61.0242,0,0,0,0,,2020-01-27,Martinique,0
Martinique,14.6415,-61.0242,0,0,0,0,,2020-01-28,Martinique,0
Martinique,14.6415,-61.0242,0,0,0,0,,2020-01-29,Martinique,0
Martinique,14.6415,-61.0242,0,0,0,0,,2020-01-30,Martinique,0
Martinique,14.6415,-61.0242,0,0,0,0,,2020-01-31,Martinique,0
Martinique,14.6415,-61.0242,0,0,0,0,,2020-02-01,Martinique,0
Martinique,14.6415,-61.0242,0,0,0,0,,2020-02-02,Martinique,0
Martinique,14.6415,-61.0242,0,0,0,0,,2020-02-03,Martinique,0
Martinique,14.6415,-61.0242,0,0,0,0,,2020-02-04,Martinique,0
Martinique,14.6415,-61.0242,0,0,0,0,,2020-02-05,Martinique,0
Martinique,14.6415,-61.0242,0,0,0,0,,2020-02-06,Martinique,0
Martinique,14.6415,-61.0242,0,0,0,0,,2020-02-07,Martinique,0
Martinique,14.6415,-61.0242,0,0,0,0,,2020-02-08,Martinique,0
Martinique,14.6415,-61.0242,0,0,0,0,,2020-02-09,Martinique,0
Martinique,14.6415,-61.0242,0,0,0,0,,2020-02-10,Martinique,0
Martinique,14.6415,-61.0242,0,0,0,0,,2020-02-11,Martinique,0
Martinique,14.6415,-61.0242,0,0,0,0,,2020-02-12,Martinique,0
Martinique,14.6415,-61.0242,0,0,0,0,,2020-02-13,Martinique,0
Martinique,14.6415,-61.0242,0,0,0,0,,2020-02-14,Martinique,0
Martinique,14.6415,-61.0242,0,0,0,0,,2020-02-15,Martinique,0
Martinique,14.6415,-61.0242,0,0,0,0,,2020-02-16,Martinique,0
Martinique,14.6415,-61.0242,0,0,0,0,,2020-02-17,Martinique,0
Martinique,14.6415,-61.0242,0,0,0,0,,2020-02-18,Martinique,0
Martinique,14.6415,-61.0242,0,0,0,0,,2020-02-19,Martinique,0
Martinique,14.6415,-61.0242,0,0,0,0,,2020-02-20,Martinique,0
Martinique,14.6415,-61.0242,0,0,0,0,,2020-02-21,Martinique,0
Martinique,14.6415,-61.0242,0,0,0,0,,2020-02-22,Martinique,0
Martinique,14.6415,-61.0242,0,0,0,0,,2020-02-23,Martinique,0
Martinique,14.6415,-61.0242,0,0,0,0,,2020-02-24,Martinique,0
Martinique,14.6415,-61.0242,0,0,0,0,,2020-02-25,Martinique,0
Martinique,14.6415,-61.0242,0,0,0,0,,2020-02-26,Martinique,0
Martinique,14.6415,-61.0242,0,0,0,0,,2020-02-27,Martinique,0
Martinique,14.6415,-61.0242,0,0,0,0,,2020-02-28,Martinique,0
Martinique,14.6415,-61.0242,0,0,0,0,,2020-02-29,Martinique,0
Martinique,14.6415,-61.0242,0,0,0,0,,2020-03-01,Martinique,0
Martinique,14.6415,-61.0242,0,0,0,0,,2020-03-02,Martinique,0
Martinique,14.6415,-61.0242,0,0,0,0,,2020-03-03,Martinique,0
Martinique,14.6415,-61.0242,0,0,0,0,,2020-03-04,Martinique,0
Martinique,14.6415,-61.0242,0,0,0,0,,2020-03-05,Martinique,0
Martinique,14.6415,-61.0242,0,0,0,0,,2020-03-06,Martinique,0
Martinique,14.6415,-61.0242,2,0,0,2,,2020-03-07,Martinique,2
Martinique,14.6415,-61.0242,2,0,0,2,,2020-03-08,Martinique,2
Martinique,14.6415,-61.0242,2,0,0,2,,2020-03-09,Martinique,2
Martinique,14.6415,-61.0242,2,0,0,2,,2020-03-10,Martinique,2
Martinique,14.6415,-61.0242,3,0,0,3,,2020-03-11,Martinique,3
"US Alameda County, CA",37.6017,-121.7195,0,0,0,0,"Alameda County, CA",2020-01-22,Etats-Unis,0
"US Alameda County, CA",37.6017,-121.7195,0,0,0,0,"Alameda County, CA",2020-01-23,Etats-Unis,0
"US Alameda County, CA",37.6017,-121.7195,0,0,0,0,"Alameda County, CA",2020-01-24,Etats-Unis,0
"US Alameda County, CA",37.6017,-121.7195,0,0,0,0,"Alameda County, CA",2020-01-25,Etats-Unis,0
"US Alameda County, CA",37.6017,-121.7195,0,0,0,0,"Alameda County, CA",2020-01-26,Etats-Unis,0
"US Alameda County, CA",37.6017,-121.7195,0,0,0,0,"Alameda County, CA",2020-01-27,Etats-Unis,0
"US Alameda County, CA",37.6017,-121.7195,0,0,0,0,"Alameda County, CA",2020-01-28,Etats-Unis,0
"US Alameda County, CA",37.6017,-121.7195,0,0,0,0,"Alameda County, CA",2020-01-29,Etats-Unis,0
"US Alameda County, CA",37.6017,-121.7195,0,0,0,0,"Alameda County, CA",2020-01-30,Etats-Unis,0
"US Alameda County, CA",37.6017,-121.7195,0,0,0,0,"Alameda County, CA",2020-01-31,Etats-Unis,0
"US Alameda County, CA",37.6017,-121.7195,0,0,0,0,"Alameda County, CA",2020-02-01,Etats-Unis,0
"US Alameda County, CA",37.6017,-121.7195,0,0,0,0,"Alameda County, CA",2020-02-02,Etats-Unis,0
"US Alameda County, CA",37.6017,-121.7195,0,0,0,0,"Alameda County, CA",2020-02-03,Etats-Unis,0
"US Alameda County, CA",37.6017,-121.7195,0,0,0,0,"Alameda County, CA",2020-02-04,Etats-Unis,0
"US Alameda County, CA",37.6017,-121.7195,0,0,0,0,"Alameda County, CA",2020-02-05,Etats-Unis,0
"US Alameda County, CA",37.6017,-121.7195,0,0,0,0,"Alameda County, CA",2020-02-06,Etats-Unis,0
"US Alameda County, CA",37.6017,-121.7195,0,0,0,0,"Alameda County, CA",2020-02-07,Etats-Unis,0
"US Alameda County, CA",37.6017,-121.7195,0,0,0,0,"Alameda County, CA",2020-02-08,Etats-Unis,0
"US Alameda County, CA",37.6017,-121.7195,0,0,0,0,"Alameda County, CA",2020-02-09,Etats-Unis,0
"US Alameda County, CA",37.6017,-121.7195,0,0,0,0,"Alameda County, CA",2020-02-10,Etats-Unis,0
"US Alameda County, CA",37.6017,-121.7195,0,0,0,0,"Alameda County, CA",2020-02-11,Etats-Unis,0
"US Alameda County, CA",37.6017,-121.7195,0,0,0,0,"Alameda County, CA",2020-02-12,Etats-Unis,0
"US Alameda County, CA",37.6017,-121.7195,0,0,0,0,"Alameda County, CA",2020-02-13,Etats-Unis,0
"US Alameda County, CA",37.6017,-121.7195,0,0,0,0,"Alameda County, CA",2020-02-14,Etats-Unis,0
"US Alameda County, CA",37.6017,-121.7195,0,0,0,0,"Alameda County, CA",2020-02-15,Etats-Unis,0
"US Alameda County, CA",37.6017,-121.7195,0,0,0,0,"Alameda County, CA",2020-02-16,Etats-Unis,0
"US Alameda County, CA",37.6017,-121.7195,0,0,0,0,"Alameda County, CA",2020-02-17,Etats-Unis,0
"US Alameda County, CA",37.6017,-121.7195,0,0,0,0,"Alameda County, CA",2020-02-18,Etats-Unis,0
"US Alameda County, CA",37.6017,-121.7195,0,0,0,0,"Alameda County, CA",2020-02-19,Etats-Unis,0
"US Alameda County, CA",37.6017,-121.7195,0,0,0,0,"Alameda County, CA",2020-02-20,Etats-Unis,0
"US Alameda County, CA",37.6017,-121.7195,0,0,0,0,"Alameda County, CA",2020-02-21,Etats-Unis,0
"US Alameda County, CA",37.6017,-121.7195,0,0,0,0,"Alameda County, CA",2020-02-22,Etats-Unis,0
"US Alameda County, CA",37.6017,-121.7195,0,0,0,0,"Alameda County, CA",2020-02-23,Etats-Unis,0
"US Alameda County, CA",37.6017,-121.7195,0,0,0,0,"Alameda County, CA",2020-02-24,Etats-Unis,0
"US Alameda County, CA",37.6017,-121.7195,0,0,0,0,"Alameda County, CA",2020-02-25,Etats-Unis,0
"US Alameda County, CA",37.6017,-121.7195,0,0,0,0,"Alameda County, CA",2020-02-26,Etats-Unis,0
"US Alameda County, CA",37.6017,-121.7195,0,0,0,0,"Alameda County, CA",2020-02-27,Etats-Unis,0
"US Alameda County, CA",37.6017,-121.7195,0,0,0,0,"Alameda County, CA",2020-02-28,Etats-Unis,0
"US Alameda County, CA",37.6017,-121.7195,0,0,0,0,"Alameda County, CA",2020-02-29,Etats-Unis,0
"US Alameda County, CA",37.6017,-121.7195,0,0,0,0,"Alameda County, CA",2020-03-01,Etats-Unis,0
"US Alameda County, CA",37.6017,-121.7195,0,0,0,0,"Alameda County, CA",2020-03-02,Etats-Unis,0
"US Alameda County, CA",37.6017,-121.7195,1,0,0,1,"Alameda County, CA",2020-03-03,Etats-Unis,1
"US Alameda County, CA",37.6017,-121.7195,1,0,0,1,"Alameda County, CA",2020-03-04,Etats-Unis,1
"US Alameda County, CA",37.6017,-121.7195,1,0,0,1,"Alameda County, CA",2020-03-05,Etats-Unis,1
"US Alameda County, CA",37.6017,-121.7195,1,0,0,1,"Alameda County, CA",2020-03-06,Etats-Unis,1
"US Alameda County, CA",37.6017,-121.7195,2,0,0,2,"Alameda County, CA",2020-03-07,Etats-Unis,2
"US Alameda County, CA",37.6017,-121.7195,2,0,0,2,"Alameda County, CA",2020-03-08,Etats-Unis,2
"US Alameda County, CA",37.6017,-121.7195,2,0,0,2,"Alameda County, CA",2020-03-09,Etats-Unis,2
"US Alameda County, CA",37.6017,-121.7195,3,0,0,3,"Alameda County, CA",2020-03-10,Etats-Unis,3
"US Broward County, FL",26.1901,-80.3659,0,0,0,0,"Broward County, FL",2020-01-22,Etats-Unis,0
"US Broward County, FL",26.1901,-80.3659,0,0,0,0,"Broward County, FL",2020-01-23,Etats-Unis,0
"US Broward County, FL",26.1901,-80.3659,0,0,0,0,"Broward County, FL",2020-01-24,Etats-Unis,0
"US Broward County, FL",26.1901,-80.3659,0,0,0,0,"Broward County, FL",2020-01-25,Etats-Unis,0
"US Broward County, FL",26.1901,-80.3659,0,0,0,0,"Broward County, FL",2020-01-26,Etats-Unis,0
"US Broward County, FL",26.1901,-80.3659,0,0,0,0,"Broward County, FL",2020-01-27,Etats-Unis,0
"US Broward County, FL",26.1901,-80.3659,0,0,0,0,"Broward County, FL",2020-01-28,Etats-Unis,0
"US Broward County, FL",26.1901,-80.3659,0,0,0,0,"Broward County, FL",2020-01-29,Etats-Unis,0
"US Broward County, FL",26.1901,-80.3659,0,0,0,0,"Broward County, FL",2020-01-30,Etats-Unis,0
"US Broward County, FL",26.1901,-80.3659,0,0,0,0,"Broward County, FL",2020-01-31,Etats-Unis,0
"US Broward County, FL",26.1901,-80.3659,0,0,0,0,"Broward County, FL",2020-02-01,Etats-Unis,0
"US Broward County, FL",26.1901,-80.3659,0,0,0,0,"Broward County, FL",2020-02-02,Etats-Unis,0
"US Broward County, FL",26.1901,-80.3659,0,0,0,0,"Broward County, FL",2020-02-03,Etats-Unis,0
"US Broward County, FL",26.1901,-80.3659,0,0,0,0,"Broward County, FL",2020-02-04,Etats-Unis,0
"US Broward County, FL",26.1901,-80.3659,0,0,0,0,"Broward County, FL",2020-02-05,Etats-Unis,0
"US Broward County, FL",26.1901,-80.3659,0,0,0,0,"Broward County, FL",2020-02-06,Etats-Unis,0
"US Broward County, FL",26.1901,-80.3659,0,0,0,0,"Broward County, FL",2020-02-07,Etats-Unis,0
"US Broward County, FL",26.1901,-80.3659,0,0,0,0,"Broward County, FL",2020-02-08,Etats-Unis,0
"US Broward County, FL",26.1901,-80.3659,0,0,0,0,"Broward County, FL",2020-02-09,Etats-Unis,0
"US Broward County, FL",26.1901,-80.3659,0,0,0,0,"Broward County, FL",2020-02-10,Etats-Unis,0
"US Broward County, FL",26.1901,-80.3659,0,0,0,0,"Broward County, FL",2020-02-11,Etats-Unis,0
"US Broward County, FL",26.1901,-80.3659,0,0,0,0,"Broward County, FL",2020-02-12,Etats-Unis,0
"US Broward County, FL",26.1901,-80.3659,0,0,0,0,"Broward County, FL",2020-02-13,Etats-Unis,0
"US Broward County, FL",26.1901,-80.3659,0,0,0,0,"Broward County, FL",2020-02-14,Etats-Unis,0
"US Broward County, FL",26.1901,-80.3659,0,0,0,0,"Broward County, FL",2020-02-15,Etats-Unis,0
"US Broward County, FL",26.1901,-80.3659,0,0,0,0,"Broward County, FL",2020-02-16,Etats-Unis,0
"US Broward County, FL",26.1901,-80.3659,0,0,0,0,"Broward County, FL",2020-02-17,Etats-Unis,0
"US Broward County, FL",26.1901,-80.3659,0,0,0,0,"Broward County, FL",2020-02-18,Etats-Unis,0
"US Broward County, FL",26.1901,-80.3659,0,0,0,0,"Broward County, FL",2020-02-19,Etats-Unis,0
"US Broward County, FL",26.1901,-80.3659,0,0,0,0,"Broward County, FL",2020-02-20,Etats-Unis,0
"US Broward County, FL",26.1901,-80.3659,0,0,0,0,"Broward County, FL",2020-02-21,Etats-Unis,0
"US Broward County, FL",26.1901,-80.3659,0,0,0,0,"Broward County, FL",2020-02-22,Etats-Unis,0
"US Broward County, FL",26.1901,-80.3659,0,0,0,0,"Broward County, FL",2020-02-23,Etats-Unis,0
"US Broward County, FL",26.1901,-80.3659,0,0,0,0,"Broward County, FL",2020-02-24,Etats-Unis,0
"US Broward County, FL",26.1901,-80.3659,0,0,0,0,"Broward County, FL",2020-02-25,Etats-Unis,0
"US Broward County, FL",26.1901,-80.3659,0,0,0,0,"Broward County, FL",2020-02-26,Etats-Unis,0
"US Broward County, FL",26.1901,-80.3659,0,0,0,0,"Broward County, FL",2020-02-27,Etats-Unis,0
"US Broward County, FL",26.1901,-80.3659,0,0,0,0,"Broward County, FL",2020-02-28,Etats-Unis,0
"US Broward County, FL",26.1901,-80.3659,0,0,0,0,"Broward County, FL",2020-02-29,Etats-Unis,0
"US Broward County, FL",26.1901,-80.3659,0,0,0,0,"Broward County, FL",2020-03-01,Etats-Unis,0
"US Broward County, FL",26.1901,-80.3659,0,0,0,0,"Broward County, FL",2020-03-02,Etats-Unis,0
"US Broward County, FL",26.1901,-80.3659,0,0,0,0,"Broward County, FL",2020-03-03,Etats-Unis,0
"US Broward County, FL",26.1901,-80.3659,0,0,0,0,"Broward County, FL",2020-03-04,Etats-Unis,0
"US Broward County, FL",26.1901,-80.3659,0,0,0,0,"Broward County, FL",2020-03-05,Etats-Unis,0
"US Broward County, FL",26.1901,-80.3659,0,0,0,0,"Broward County, FL",2020-03-06,Etats-Unis,0
"US Broward County, FL",26.1901,-80.3659,2,0,0,2,"Broward County, FL",2020-03-07,Etats-Unis,2
"US Broward County, FL",26.1901,-80.3659,2,0,0,2,"Broward County, FL",2020-03-08,Etats-Unis,2
"US Broward County, FL",26.1901,-80.3659,3,0,0,3,"Broward County, FL",2020-03-09,Etats-Unis,3
"US Broward County, FL",26.1901,-80.3659,5,0,0,5,"Broward County, FL",2020-03-10,Etats-Unis,5
"US Lee County, FL",26.663,-81.9535,0,0,0,0,"Lee County, FL",2020-01-22,Etats-Unis,0
"US Lee County, FL",26.663,-81.9535,0,0,0,0,"Lee County, FL",2020-01-23,Etats-Unis,0
"US Lee County, FL",26.663,-81.9535,0,0,0,0,"Lee County, FL",2020-01-24,Etats-Unis,0
"US Lee County, FL",26.663,-81.9535,0,0,0,0,"Lee County, FL",2020-01-25,Etats-Unis,0
"US Lee County, FL",26.663,-81.9535,0,0,0,0,"Lee County, FL",2020-01-26,Etats-Unis,0
"US Lee County, FL",26.663,-81.9535,0,0,0,0,"Lee County, FL",2020-01-27,Etats-Unis,0
"US Lee County, FL",26.663,-81.9535,0,0,0,0,"Lee County, FL",2020-01-28,Etats-Unis,0
"US Lee County, FL",26.663,-81.9535,0,0,0,0,"Lee County, FL",2020-01-29,Etats-Unis,0
"US Lee County, FL",26.663,-81.9535,0,0,0,0,"Lee County, FL",2020-01-30,Etats-Unis,0
"US Lee County, FL",26.663,-81.9535,0,0,0,0,"Lee County, FL",2020-01-31,Etats-Unis,0
"US Lee County, FL",26.663,-81.9535,0,0,0,0,"Lee County, FL",2020-02-01,Etats-Unis,0
"US Lee County, FL",26.663,-81.9535,0,0,0,0,"Lee County, FL",2020-02-02,Etats-Unis,0
"US Lee County, FL",26.663,-81.9535,0,0,0,0,"Lee County, FL",2020-02-03,Etats-Unis,0
"US Lee County, FL",26.663,-81.9535,0,0,0,0,"Lee County, FL",2020-02-04,Etats-Unis,0
"US Lee County, FL",26.663,-81.9535,0,0,0,0,"Lee County, FL",2020-02-05,Etats-Unis,0
"US Lee County, FL",26.663,-81.9535,0,0,0,0,"Lee County, FL",2020-02-06,Etats-Unis,0
"US Lee County, FL",26.663,-81.9535,0,0,0,0,"Lee County, FL",2020-02-07,Etats-Unis,0
"US Lee County, FL",26.663,-81.9535,0,0,0,0,"Lee County, FL",2020-02-08,Etats-Unis,0
"US Lee County, FL",26.663,-81.9535,0,0,0,0,"Lee County, FL",2020-02-09,Etats-Unis,0
"US Lee County, FL",26.663,-81.9535,0,0,0,0,"Lee County, FL",2020-02-10,Etats-Unis,0
"US Lee County, FL",26.663,-81.9535,0,0,0,0,"Lee County, FL",2020-02-11,Etats-Unis,0
"US Lee County, FL",26.663,-81.9535,0,0,0,0,"Lee County, FL",2020-02-12,Etats-Unis,0
"US Lee County, FL",26.663,-81.9535,0,0,0,0,"Lee County, FL",2020-02-13,Etats-Unis,0
"US Lee County, FL",26.663,-81.9535,0,0,0,0,"Lee County, FL",2020-02-14,Etats-Unis,0
