date,id,confirmed_daily,confirmed_sum,status,abbrev,lat,lng,n,name,no,abbr,population,daily_rate,sum_rate,daily_perc,sum_perc,timestamp
2020-11-07,OW,19,587,,OW,46.877858,8.251249,19,Obwald,6,OW,37841,50.2,1551.2,0.05,1.551,2020-11-07
2020-11-08,OW,2,589,,OW,46.877858,8.251249,2,Obwald,6,OW,37841,5.3,1556.5,0.005,1.556,2020-11-08
2020-11-09,OW,31,620,,OW,46.877858,8.251249,31,Obwald,6,OW,37841,81.9,1638.4,0.082,1.638,2020-11-09
2020-11-10,OW,30,650,,OW,46.877858,8.251249,30,Obwald,6,OW,37841,79.3,1717.7,0.079,1.718,2020-11-10
2020-11-11,OW,31,681,,OW,46.877858,8.251249,31,Obwald,6,OW,37841,81.9,1799.6,0.082,1.8,2020-11-11
2020-11-12,OW,26,707,,OW,46.877858,8.251249,26,Obwald,6,OW,37841,68.7,1868.3,0.069,1.868,2020-11-12
2020-11-13,OW,19,726,,OW,46.877858,8.251249,19,Obwald,6,OW,37841,50.2,1918.6,0.05,1.919,2020-11-13
2020-11-14,OW,23,749,,OW,46.877858,8.251249,23,Obwald,6,OW,37841,60.8,1979.3,0.061,1.979,2020-11-14
2020-11-15,OW,2,751,,OW,46.877858,8.251249,2,Obwald,6,OW,37841,5.3,1984.6,0.005,1.985,2020-11-15
2020-11-16,OW,36,787,,OW,46.877858,8.251249,36,Obwald,6,OW,37841,95.1,2079.8,0.095,2.08,2020-11-16
2020-11-17,OW,13,800,,OW,46.877858,8.251249,13,Obwald,6,OW,37841,34.4,2114.1,0.034,2.114,2020-11-17
2020-11-18,OW,33,833,,OW,46.877858,8.251249,33,Obwald,6,OW,37841,87.2,2201.3,0.087,2.201,2020-11-18
2020-11-19,OW,23,856,,OW,46.877858,8.251249,23,Obwald,6,OW,37841,60.8,2262.1,0.061,2.262,2020-11-19
2020-11-20,OW,19,875,,OW,46.877858,8.251249,19,Obwald,6,OW,37841,50.2,2312.3,0.05,2.312,2020-11-20
2020-11-21,OW,7,882,,OW,46.877858,8.251249,7,Obwald,6,OW,37841,18.5,2330.8,0.018,2.331,2020-11-21
2020-11-22,OW,8,890,,OW,46.877858,8.251249,8,Obwald,6,OW,37841,21.1,2351.9,0.021,2.352,2020-11-22
2020-11-23,OW,30,920,,OW,46.877858,8.251249,30,Obwald,6,OW,37841,79.3,2431.2,0.079,2.431,2020-11-23
2020-11-24,OW,21,941,,OW,46.877858,8.251249,21,Obwald,6,OW,37841,55.5,2486.7,0.056,2.487,2020-11-24
2020-11-25,OW,22,963,,OW,46.877858,8.251249,22,Obwald,6,OW,37841,58.1,2544.9,0.058,2.545,2020-11-25
2020-11-26,OW,8,971,,OW,46.877858,8.251249,8,Obwald,6,OW,37841,21.1,2566.0,0.021,2.566,2020-11-26
2020-11-27,OW,12,983,,OW,46.877858,8.251249,12,Obwald,6,OW,37841,31.7,2597.7,0.032,2.598,2020-11-27
2020-11-28,OW,5,988,,OW,46.877858,8.251249,5,Obwald,6,OW,37841,13.2,2610.9,0.013,2.611,2020-11-28
2020-11-29,OW,3,991,,OW,46.877858,8.251249,3,Obwald,6,OW,37841,7.9,2618.9,0.008,2.619,2020-11-29
2020-11-30,OW,5,996,,OW,46.877858,8.251249,5,Obwald,6,OW,37841,13.2,2632.1,0.013,2.632,2020-11-30
2020-02-24,SG,0,0,,SG,47.251529,9.087851,0,Saint-Gall,17,SG,507697,0.0,0.0,0.0,0.0,2020-02-24
2020-02-25,SG,0,0,,SG,47.251529,9.087851,0,Saint-Gall,17,SG,507697,0.0,0.0,0.0,0.0,2020-02-25
2020-02-26,SG,0,0,,SG,47.251529,9.087851,0,Saint-Gall,17,SG,507697,0.0,0.0,0.0,0.0,2020-02-26
2020-02-27,SG,0,0,,SG,47.251529,9.087851,0,Saint-Gall,17,SG,507697,0.0,0.0,0.0,0.0,2020-02-27
2020-02-28,SG,0,0,,SG,47.251529,9.087851,0,Saint-Gall,17,SG,507697,0.0,0.0,0.0,0.0,2020-02-28
2020-02-29,SG,0,0,,SG,47.251529,9.087851,0,Saint-Gall,17,SG,507697,0.0,0.0,0.0,0.0,2020-02-29
2020-03-01,SG,0,0,,SG,47.251529,9.087851,0,Saint-Gall,17,SG,507697,0.0,0.0,0.0,0.0,2020-03-01
2020-03-02,SG,1,1,,SG,47.251529,9.087851,1,Saint-Gall,17,SG,507697,0.2,0.2,0.0,0.0,2020-03-02
2020-03-03,SG,0,1,,SG,47.251529,9.087851,0,Saint-Gall,17,SG,507697,0.0,0.2,0.0,0.0,2020-03-03
2020-03-04,SG,0,1,,SG,47.251529,9.087851,0,Saint-Gall,17,SG,507697,0.0,0.2,0.0,0.0,2020-03-04
2020-03-05,SG,0,1,,SG,47.251529,9.087851,0,Saint-Gall,17,SG,507697,0.0,0.2,0.0,0.0,2020-03-05
2020-03-06,SG,3,4,,SG,47.251529,9.087851,3,Saint-Gall,17,SG,507697,0.6,0.8,0.001,0.001,2020-03-06
2020-03-07,SG,0,4,,SG,47.251529,9.087851,0,Saint-Gall,17,SG,507697,0.0,0.8,0.0,0.001,2020-03-07
2020-03-08,SG,1,5,,SG,47.251529,9.087851,1,Saint-Gall,17,SG,507697,0.2,1.0,0.0,0.001,2020-03-08
2020-03-09,SG,8,13,,SG,47.251529,9.087851,8,Saint-Gall,17,SG,507697,1.6,2.6,0.002,0.003,2020-03-09
2020-03-10,SG,1,14,,SG,47.251529,9.087851,1,Saint-Gall,17,SG,507697,0.2,2.8,0.0,0.003,2020-03-10
2020-03-11,SG,8,22,,SG,47.251529,9.087851,8,Saint-Gall,17,SG,507697,1.6,4.3,0.002,0.004,2020-03-11
2020-03-12,SG,8,30,,SG,47.251529,9.087851,8,Saint-Gall,17,SG,507697,1.6,5.9,0.002,0.006,2020-03-12
2020-03-13,SG,9,39,,SG,47.251529,9.087851,9,Saint-Gall,17,SG,507697,1.8,7.7,0.002,0.008,2020-03-13
2020-03-14,SG,7,46,,SG,47.251529,9.087851,7,Saint-Gall,17,SG,507697,1.4,9.1,0.001,0.009,2020-03-14
2020-03-15,SG,3,49,,SG,47.251529,9.087851,3,Saint-Gall,17,SG,507697,0.6,9.7,0.001,0.01,2020-03-15
2020-03-16,SG,28,77,,SG,47.251529,9.087851,28,Saint-Gall,17,SG,507697,5.5,15.2,0.006,0.015,2020-03-16
2020-03-17,SG,29,106,,SG,47.251529,9.087851,29,Saint-Gall,17,SG,507697,5.7,20.9,0.006,0.021,2020-03-17
2020-03-18,SG,27,133,,SG,47.251529,9.087851,27,Saint-Gall,17,SG,507697,5.3,26.2,0.005,0.026,2020-03-18
2020-03-19,SG,20,153,,SG,47.251529,9.087851,20,Saint-Gall,17,SG,507697,3.9,30.1,0.004,0.03,2020-03-19
2020-03-20,SG,39,192,,SG,47.251529,9.087851,39,Saint-Gall,17,SG,507697,7.7,37.8,0.008,0.038,2020-03-20
2020-03-21,SG,9,201,,SG,47.251529,9.087851,9,Saint-Gall,17,SG,507697,1.8,39.6,0.002,0.04,2020-03-21
2020-03-22,SG,11,212,,SG,47.251529,9.087851,11,Saint-Gall,17,SG,507697,2.2,41.8,0.002,0.042,2020-03-22
2020-03-23,SG,49,261,,SG,47.251529,9.087851,49,Saint-Gall,17,SG,507697,9.7,51.4,0.01,0.051,2020-03-23
2020-03-24,SG,29,290,,SG,47.251529,9.087851,29,Saint-Gall,17,SG,507697,5.7,57.1,0.006,0.057,2020-03-24
2020-03-25,SG,30,320,,SG,47.251529,9.087851,30,Saint-Gall,17,SG,507697,5.9,63.0,0.006,0.063,2020-03-25
2020-03-26,SG,31,351,,SG,47.251529,9.087851,31,Saint-Gall,17,SG,507697,6.1,69.1,0.006,0.069,2020-03-26
2020-03-27,SG,35,386,,SG,47.251529,9.087851,35,Saint-Gall,17,SG,507697,6.9,76.0,0.007,0.076,2020-03-27
2020-03-28,SG,8,394,,SG,47.251529,9.087851,8,Saint-Gall,17,SG,507697,1.6,77.6,0.002,0.078,2020-03-28
2020-03-29,SG,2,396,,SG,47.251529,9.087851,2,Saint-Gall,17,SG,507697,0.4,78.0,0.0,0.078,2020-03-29
2020-03-30,SG,37,433,,SG,47.251529,9.087851,37,Saint-Gall,17,SG,507697,7.3,85.3,0.007,0.085,2020-03-30
2020-03-31,SG,36,469,,SG,47.251529,9.087851,36,Saint-Gall,17,SG,507697,7.1,92.4,0.007,0.092,2020-03-31
2020-04-01,SG,22,491,,SG,47.251529,9.087851,22,Saint-Gall,17,SG,507697,4.3,96.7,0.004,0.097,2020-04-01
2020-04-02,SG,22,513,,SG,47.251529,9.087851,22,Saint-Gall,17,SG,507697,4.3,101.0,0.004,0.101,2020-04-02
2020-04-03,SG,32,545,,SG,47.251529,9.087851,32,Saint-Gall,17,SG,507697,6.3,107.3,0.006,0.107,2020-04-03
2020-04-04,SG,9,554,,SG,47.251529,9.087851,9,Saint-Gall,17,SG,507697,1.8,109.1,0.002,0.109,2020-04-04
2020-04-05,SG,6,560,,SG,47.251529,9.087851,6,Saint-Gall,17,SG,507697,1.2,110.3,0.001,0.11,2020-04-05
2020-04-06,SG,36,596,,SG,47.251529,9.087851,36,Saint-Gall,17,SG,507697,7.1,117.4,0.007,0.117,2020-04-06
2020-04-07,SG,24,620,,SG,47.251529,9.087851,24,Saint-Gall,17,SG,507697,4.7,122.1,0.005,0.122,2020-04-07
2020-04-08,SG,13,633,,SG,47.251529,9.087851,13,Saint-Gall,17,SG,507697,2.6,124.7,0.003,0.125,2020-04-08
2020-04-09,SG,12,645,,SG,47.251529,9.087851,12,Saint-Gall,17,SG,507697,2.4,127.0,0.002,0.127,2020-04-09
2020-04-10,SG,3,648,,SG,47.251529,9.087851,3,Saint-Gall,17,SG,507697,0.6,127.6,0.001,0.128,2020-04-10
2020-04-11,SG,8,656,,SG,47.251529,9.087851,8,Saint-Gall,17,SG,507697,1.6,129.2,0.002,0.129,2020-04-11
2020-04-12,SG,7,663,,SG,47.251529,9.087851,7,Saint-Gall,17,SG,507697,1.4,130.6,0.001,0.131,2020-04-12
2020-04-13,SG,6,669,,SG,47.251529,9.087851,6,Saint-Gall,17,SG,507697,1.2,131.8,0.001,0.132,2020-04-13
2020-04-14,SG,9,678,,SG,47.251529,9.087851,9,Saint-Gall,17,SG,507697,1.8,133.5,0.002,0.134,2020-04-14
2020-04-15,SG,10,688,,SG,47.251529,9.087851,10,Saint-Gall,17,SG,507697,2.0,135.5,0.002,0.136,2020-04-15
2020-04-16,SG,7,695,,SG,47.251529,9.087851,7,Saint-Gall,17,SG,507697,1.4,136.9,0.001,0.137,2020-04-16
2020-04-17,SG,12,707,,SG,47.251529,9.087851,12,Saint-Gall,17,SG,507697,2.4,139.3,0.002,0.139,2020-04-17
2020-04-18,SG,3,710,,SG,47.251529,9.087851,3,Saint-Gall,17,SG,507697,0.6,139.8,0.001,0.14,2020-04-18
2020-04-19,SG,3,713,,SG,47.251529,9.087851,3,Saint-Gall,17,SG,507697,0.6,140.4,0.001,0.14,2020-04-19
2020-04-20,SG,12,725,,SG,47.251529,9.087851,12,Saint-Gall,17,SG,507697,2.4,142.8,0.002,0.143,2020-04-20
2020-04-21,SG,13,738,,SG,47.251529,9.087851,13,Saint-Gall,17,SG,507697,2.6,145.4,0.003,0.145,2020-04-21
2020-04-22,SG,3,741,,SG,47.251529,9.087851,3,Saint-Gall,17,SG,507697,0.6,146.0,0.001,0.146,2020-04-22
2020-04-23,SG,6,747,,SG,47.251529,9.087851,6,Saint-Gall,17,SG,507697,1.2,147.1,0.001,0.147,2020-04-23
2020-04-24,SG,9,756,,SG,47.251529,9.087851,9,Saint-Gall,17,SG,507697,1.8,148.9,0.002,0.149,2020-04-24
2020-04-25,SG,5,761,,SG,47.251529,9.087851,5,Saint-Gall,17,SG,507697,1.0,149.9,0.001,0.15,2020-04-25
2020-04-26,SG,0,761,,SG,47.251529,9.087851,0,Saint-Gall,17,SG,507697,0.0,149.9,0.0,0.15,2020-04-26
2020-04-27,SG,5,766,,SG,47.251529,9.087851,5,Saint-Gall,17,SG,507697,1.0,150.9,0.001,0.151,2020-04-27
2020-04-28,SG,4,770,,SG,47.251529,9.087851,4,Saint-Gall,17,SG,507697,0.8,151.7,0.001,0.152,2020-04-28
2020-04-29,SG,6,776,,SG,47.251529,9.087851,6,Saint-Gall,17,SG,507697,1.2,152.8,0.001,0.153,2020-04-29
2020-04-30,SG,2,778,,SG,47.251529,9.087851,2,Saint-Gall,17,SG,507697,0.4,153.2,0.0,0.153,2020-04-30
2020-05-01,SG,1,779,,SG,47.251529,9.087851,1,Saint-Gall,17,SG,507697,0.2,153.4,0.0,0.153,2020-05-01
2020-05-02,SG,0,779,,SG,47.251529,9.087851,0,Saint-Gall,17,SG,507697,0.0,153.4,0.0,0.153,2020-05-02
2020-05-03,SG,0,779,,SG,47.251529,9.087851,0,Saint-Gall,17,SG,507697,0.0,153.4,0.0,0.153,2020-05-03
2020-05-04,SG,2,781,,SG,47.251529,9.087851,2,Saint-Gall,17,SG,507697,0.4,153.8,0.0,0.154,2020-05-04
2020-05-05,SG,1,782,,SG,47.251529,9.087851,1,Saint-Gall,17,SG,507697,0.2,154.0,0.0,0.154,2020-05-05
2020-05-06,SG,3,785,,SG,47.251529,9.087851,3,Saint-Gall,17,SG,507697,0.6,154.6,0.001,0.155,2020-05-06
2020-05-07,SG,0,785,,SG,47.251529,9.087851,0,Saint-Gall,17,SG,507697,0.0,154.6,0.0,0.155,2020-05-07
2020-05-08,SG,2,787,,SG,47.251529,9.087851,2,Saint-Gall,17,SG,507697,0.4,155.0,0.0,0.155,2020-05-08
2020-05-09,SG,0,787,,SG,47.251529,9.087851,0,Saint-Gall,17,SG,507697,0.0,155.0,0.0,0.155,2020-05-09
2020-05-10,SG,0,787,,SG,47.251529,9.087851,0,Saint-Gall,17,SG,507697,0.0,155.0,0.0,0.155,2020-05-10
2020-05-11,SG,1,788,,SG,47.251529,9.087851,1,Saint-Gall,17,SG,507697,0.2,155.2,0.0,0.155,2020-05-11
2020-05-12,SG,0,788,,SG,47.251529,9.087851,0,Saint-Gall,17,SG,507697,0.0,155.2,0.0,0.155,2020-05-12
2020-05-13,SG,1,789,,SG,47.251529,9.087851,1,Saint-Gall,17,SG,507697,0.2,155.4,0.0,0.155,2020-05-13
2020-05-14,SG,0,789,,SG,47.251529,9.087851,0,Saint-Gall,17,SG,507697,0.0,155.4,0.0,0.155,2020-05-14
2020-05-15,SG,0,789,,SG,47.251529,9.087851,0,Saint-Gall,17,SG,507697,0.0,155.4,0.0,0.155,2020-05-15
2020-05-16,SG,1,790,,SG,47.251529,9.087851,1,Saint-Gall,17,SG,507697,0.2,155.6,0.0,0.156,2020-05-16
2020-05-17,SG,0,790,,SG,47.251529,9.087851,0,Saint-Gall,17,SG,507697,0.0,155.6,0.0,0.156,2020-05-17
2020-05-18,SG,1,791,,SG,47.251529,9.087851,1,Saint-Gall,17,SG,507697,0.2,155.8,0.0,0.156,2020-05-18
2020-05-19,SG,0,791,,SG,47.251529,9.087851,0,Saint-Gall,17,SG,507697,0.0,155.8,0.0,0.156,2020-05-19
2020-05-20,SG,0,791,,SG,47.251529,9.087851,0,Saint-Gall,17,SG,507697,0.0,155.8,0.0,0.156,2020-05-20
2020-05-21,SG,0,791,,SG,47.251529,9.087851,0,Saint-Gall,17,SG,507697,0.0,155.8,0.0,0.156,2020-05-21
2020-05-22,SG,0,791,,SG,47.251529,9.087851,0,Saint-Gall,17,SG,507697,0.0,155.8,0.0,0.156,2020-05-22
2020-05-23,SG,0,791,,SG,47.251529,9.087851,0,Saint-Gall,17,SG,507697,0.0,155.8,0.0,0.156,2020-05-23
2020-05-24,SG,0,791,,SG,47.251529,9.087851,0,Saint-Gall,17,SG,507697,0.0,155.8,0.0,0.156,2020-05-24
2020-05-25,SG,0,791,,SG,47.251529,9.087851,0,Saint-Gall,17,SG,507697,0.0,155.8,0.0,0.156,2020-05-25
2020-05-26,SG,0,791,,SG,47.251529,9.087851,0,Saint-Gall,17,SG,507697,0.0,155.8,0.0,0.156,2020-05-26
2020-05-27,SG,0,791,,SG,47.251529,9.087851,0,Saint-Gall,17,SG,507697,0.0,155.8,0.0,0.156,2020-05-27
2020-05-28,SG,1,792,,SG,47.251529,9.087851,1,Saint-Gall,17,SG,507697,0.2,156.0,0.0,0.156,2020-05-28
2020-05-29,SG,0,792,,SG,47.251529,9.087851,0,Saint-Gall,17,SG,507697,0.0,156.0,0.0,0.156,2020-05-29
2020-05-30,SG,0,792,,SG,47.251529,9.087851,0,Saint-Gall,17,SG,507697,0.0,156.0,0.0,0.156,2020-05-30
2020-05-31,SG,0,792,,SG,47.251529,9.087851,0,Saint-Gall,17,SG,507697,0.0,156.0,0.0,0.156,2020-05-31
2020-06-01,SG,0,792,,SG,47.251529,9.087851,0,Saint-Gall,17,SG,507697,0.0,156.0,0.0,0.156,2020-06-01
2020-06-02,SG,0,792,,SG,47.251529,9.087851,0,Saint-Gall,17,SG,507697,0.0,156.0,0.0,0.156,2020-06-02
2020-06-03,SG,0,792,,SG,47.251529,9.087851,0,Saint-Gall,17,SG,507697,0.0,156.0,0.0,0.156,2020-06-03
2020-06-04,SG,0,792,,SG,47.251529,9.087851,0,Saint-Gall,17,SG,507697,0.0,156.0,0.0,0.156,2020-06-04
2020-06-05,SG,1,793,,SG,47.251529,9.087851,1,Saint-Gall,17,SG,507697,0.2,156.2,0.0,0.156,2020-06-05
2020-06-06,SG,0,793,,SG,47.251529,9.087851,0,Saint-Gall,17,SG,507697,0.0,156.2,0.0,0.156,2020-06-06
2020-06-07,SG,1,794,,SG,47.251529,9.087851,1,Saint-Gall,17,SG,507697,0.2,156.4,0.0,0.156,2020-06-07
2020-06-08,SG,2,796,,SG,47.251529,9.087851,2,Saint-Gall,17,SG,507697,0.4,156.8,0.0,0.157,2020-06-08
2020-06-09,SG,1,797,,SG,47.251529,9.087851,1,Saint-Gall,17,SG,507697,0.2,157.0,0.0,0.157,2020-06-09
2020-06-10,SG,3,800,,SG,47.251529,9.087851,3,Saint-Gall,17,SG,507697,0.6,157.6,0.001,0.158,2020-06-10
2020-06-11,SG,2,802,,SG,47.251529,9.087851,2,Saint-Gall,17,SG,507697,0.4,158.0,0.0,0.158,2020-06-11
2020-06-12,SG,0,802,,SG,47.251529,9.087851,0,Saint-Gall,17,SG,507697,0.0,158.0,0.0,0.158,2020-06-12
2020-06-13,SG,0,802,,SG,47.251529,9.087851,0,Saint-Gall,17,SG,507697,0.0,158.0,0.0,0.158,2020-06-13
2020-06-14,SG,0,802,,SG,47.251529,9.087851,0,Saint-Gall,17,SG,507697,0.0,158.0,0.0,0.158,2020-06-14
2020-06-15,SG,1,803,,SG,47.251529,9.087851,1,Saint-Gall,17,SG,507697,0.2,158.2,0.0,0.158,2020-06-15
2020-06-16,SG,0,803,,SG,47.251529,9.087851,0,Saint-Gall,17,SG,507697,0.0,158.2,0.0,0.158,2020-06-16
2020-06-17,SG,0,803,,SG,47.251529,9.087851,0,Saint-Gall,17,SG,507697,0.0,158.2,0.0,0.158,2020-06-17
2020-06-18,SG,1,804,,SG,47.251529,9.087851,1,Saint-Gall,17,SG,507697,0.2,158.4,0.0,0.158,2020-06-18
2020-06-19,SG,0,804,,SG,47.251529,9.087851,0,Saint-Gall,17,SG,507697,0.0,158.4,0.0,0.158,2020-06-19
2020-06-20,SG,1,805,,SG,47.251529,9.087851,1,Saint-Gall,17,SG,507697,0.2,158.6,0.0,0.159,2020-06-20
2020-06-21,SG,0,805,,SG,47.251529,9.087851,0,Saint-Gall,17,SG,507697,0.0,158.6,0.0,0.159,2020-06-21
2020-06-22,SG,3,808,,SG,47.251529,9.087851,3,Saint-Gall,17,SG,507697,0.6,159.2,0.001,0.159,2020-06-22
2020-06-23,SG,3,811,,SG,47.251529,9.087851,3,Saint-Gall,17,SG,507697,0.6,159.7,0.001,0.16,2020-06-23
2020-06-24,SG,2,813,,SG,47.251529,9.087851,2,Saint-Gall,17,SG,507697,0.4,160.1,0.0,0.16,2020-06-24
2020-06-25,SG,4,817,,SG,47.251529,9.087851,4,Saint-Gall,17,SG,507697,0.8,160.9,0.001,0.161,2020-06-25
2020-06-26,SG,2,819,,SG,47.251529,9.087851,2,Saint-Gall,17,SG,507697,0.4,161.3,0.0,0.161,2020-06-26
2020-06-27,SG,2,821,,SG,47.251529,9.087851,2,Saint-Gall,17,SG,507697,0.4,161.7,0.0,0.162,2020-06-27
2020-06-28,SG,1,822,,SG,47.251529,9.087851,1,Saint-Gall,17,SG,507697,0.2,161.9,0.0,0.162,2020-06-28
2020-06-29,SG,16,838,,SG,47.251529,9.087851,16,Saint-Gall,17,SG,507697,3.2,165.1,0.003,0.165,2020-06-29
2020-06-30,SG,8,846,,SG,47.251529,9.087851,8,Saint-Gall,17,SG,507697,1.6,166.6,0.002,0.167,2020-06-30
2020-07-01,SG,4,850,,SG,47.251529,9.087851,4,Saint-Gall,17,SG,507697,0.8,167.4,0.001,0.167,2020-07-01
2020-07-02,SG,6,856,,SG,47.251529,9.087851,6,Saint-Gall,17,SG,507697,1.2,168.6,0.001,0.169,2020-07-02
2020-07-03,SG,6,862,,SG,47.251529,9.087851,6,Saint-Gall,17,SG,507697,1.2,169.8,0.001,0.17,2020-07-03
2020-07-04,SG,3,865,,SG,47.251529,9.087851,3,Saint-Gall,17,SG,507697,0.6,170.4,0.001,0.17,2020-07-04
2020-07-05,SG,3,868,,SG,47.251529,9.087851,3,Saint-Gall,17,SG,507697,0.6,171.0,0.001,0.171,2020-07-05
2020-07-06,SG,7,875,,SG,47.251529,9.087851,7,Saint-Gall,17,SG,507697,1.4,172.3,0.001,0.172,2020-07-06
2020-07-07,SG,6,881,,SG,47.251529,9.087851,6,Saint-Gall,17,SG,507697,1.2,173.5,0.001,0.174,2020-07-07
2020-07-08,SG,9,890,,SG,47.251529,9.087851,9,Saint-Gall,17,SG,507697,1.8,175.3,0.002,0.175,2020-07-08
2020-07-09,SG,6,896,,SG,47.251529,9.087851,6,Saint-Gall,17,SG,507697,1.2,176.5,0.001,0.176,2020-07-09
2020-07-10,SG,1,897,,SG,47.251529,9.087851,1,Saint-Gall,17,SG,507697,0.2,176.7,0.0,0.177,2020-07-10
2020-07-11,SG,3,900,,SG,47.251529,9.087851,3,Saint-Gall,17,SG,507697,0.6,177.3,0.001,0.177,2020-07-11
2020-07-12,SG,4,904,,SG,47.251529,9.087851,4,Saint-Gall,17,SG,507697,0.8,178.1,0.001,0.178,2020-07-12
2020-07-13,SG,2,906,,SG,47.251529,9.087851,2,Saint-Gall,17,SG,507697,0.4,178.5,0.0,0.178,2020-07-13
2020-07-14,SG,5,911,,SG,47.251529,9.087851,5,Saint-Gall,17,SG,507697,1.0,179.4,0.001,0.179,2020-07-14
2020-07-15,SG,3,914,,SG,47.251529,9.087851,3,Saint-Gall,17,SG,507697,0.6,180.0,0.001,0.18,2020-07-15
2020-07-16,SG,5,919,,SG,47.251529,9.087851,5,Saint-Gall,17,SG,507697,1.0,181.0,0.001,0.181,2020-07-16
2020-07-17,SG,8,927,,SG,47.251529,9.087851,8,Saint-Gall,17,SG,507697,1.6,182.6,0.002,0.183,2020-07-17
2020-07-18,SG,2,929,,SG,47.251529,9.087851,2,Saint-Gall,17,SG,507697,0.4,183.0,0.0,0.183,2020-07-18
2020-07-19,SG,2,931,,SG,47.251529,9.087851,2,Saint-Gall,17,SG,507697,0.4,183.4,0.0,0.183,2020-07-19
2020-07-20,SG,9,940,,SG,47.251529,9.087851,9,Saint-Gall,17,SG,507697,1.8,185.1,0.002,0.185,2020-07-20
2020-07-21,SG,10,950,,SG,47.251529,9.087851,10,Saint-Gall,17,SG,507697,2.0,187.1,0.002,0.187,2020-07-21
2020-07-22,SG,6,956,,SG,47.251529,9.087851,6,Saint-Gall,17,SG,507697,1.2,188.3,0.001,0.188,2020-07-22
2020-07-23,SG,3,959,,SG,47.251529,9.087851,3,Saint-Gall,17,SG,507697,0.6,188.9,0.001,0.189,2020-07-23
2020-07-24,SG,10,969,,SG,47.251529,9.087851,10,Saint-Gall,17,SG,507697,2.0,190.9,0.002,0.191,2020-07-24
2020-07-25,SG,2,971,,SG,47.251529,9.087851,2,Saint-Gall,17,SG,507697,0.4,191.3,0.0,0.191,2020-07-25
2020-07-26,SG,1,972,,SG,47.251529,9.087851,1,Saint-Gall,17,SG,507697,0.2,191.5,0.0,0.192,2020-07-26
2020-07-27,SG,12,984,,SG,47.251529,9.087851,12,Saint-Gall,17,SG,507697,2.4,193.8,0.002,0.194,2020-07-27
2020-07-28,SG,5,989,,SG,47.251529,9.087851,5,Saint-Gall,17,SG,507697,1.0,194.8,0.001,0.195,2020-07-28
2020-07-29,SG,9,998,,SG,47.251529,9.087851,9,Saint-Gall,17,SG,507697,1.8,196.6,0.002,0.197,2020-07-29
2020-07-30,SG,2,1000,,SG,47.251529,9.087851,2,Saint-Gall,17,SG,507697,0.4,197.0,0.0,0.197,2020-07-30
2020-07-31,SG,4,1004,,SG,47.251529,9.087851,4,Saint-Gall,17,SG,507697,0.8,197.8,0.001,0.198,2020-07-31
2020-08-01,SG,0,1004,,SG,47.251529,9.087851,0,Saint-Gall,17,SG,507697,0.0,197.8,0.0,0.198,2020-08-01
2020-08-02,SG,2,1006,,SG,47.251529,9.087851,2,Saint-Gall,17,SG,507697,0.4,198.1,0.0,0.198,2020-08-02
2020-08-03,SG,6,1012,,SG,47.251529,9.087851,6,Saint-Gall,17,SG,507697,1.2,199.3,0.001,0.199,2020-08-03
2020-08-04,SG,14,1026,,SG,47.251529,9.087851,14,Saint-Gall,17,SG,507697,2.8,202.1,0.003,0.202,2020-08-04
2020-08-05,SG,10,1036,,SG,47.251529,9.087851,10,Saint-Gall,17,SG,507697,2.0,204.1,0.002,0.204,2020-08-05
2020-08-06,SG,9,1045,,SG,47.251529,9.087851,9,Saint-Gall,17,SG,507697,1.8,205.8,0.002,0.206,2020-08-06
2020-08-07,SG,10,1055,,SG,47.251529,9.087851,10,Saint-Gall,17,SG,507697,2.0,207.8,0.002,0.208,2020-08-07
2020-08-08,SG,3,1058,,SG,47.251529,9.087851,3,Saint-Gall,17,SG,507697,0.6,208.4,0.001,0.208,2020-08-08
2020-08-09,SG,7,1065,,SG,47.251529,9.087851,7,Saint-Gall,17,SG,507697,1.4,209.8,0.001,0.21,2020-08-09
2020-08-10,SG,13,1078,,SG,47.251529,9.087851,13,Saint-Gall,17,SG,507697,2.6,212.3,0.003,0.212,2020-08-10
2020-08-11,SG,10,1088,,SG,47.251529,9.087851,10,Saint-Gall,17,SG,507697,2.0,214.3,0.002,0.214,2020-08-11
2020-08-12,SG,10,1098,,SG,47.251529,9.087851,10,Saint-Gall,17,SG,507697,2.0,216.3,0.002,0.216,2020-08-12
2020-08-13,SG,16,1114,,SG,47.251529,9.087851,16,Saint-Gall,17,SG,507697,3.2,219.4,0.003,0.219,2020-08-13
2020-08-14,SG,6,1120,,SG,47.251529,9.087851,6,Saint-Gall,17,SG,507697,1.2,220.6,0.001,0.221,2020-08-14
2020-08-15,SG,4,1124,,SG,47.251529,9.087851,4,Saint-Gall,17,SG,507697,0.8,221.4,0.001,0.221,2020-08-15
2020-08-16,SG,6,1130,,SG,47.251529,9.087851,6,Saint-Gall,17,SG,507697,1.2,222.6,0.001,0.223,2020-08-16
2020-08-17,SG,17,1147,,SG,47.251529,9.087851,17,Saint-Gall,17,SG,507697,3.3,225.9,0.003,0.226,2020-08-17
2020-08-18,SG,17,1164,,SG,47.251529,9.087851,17,Saint-Gall,17,SG,507697,3.3,229.3,0.003,0.229,2020-08-18
2020-08-19,SG,9,1173,,SG,47.251529,9.087851,9,Saint-Gall,17,SG,507697,1.8,231.0,0.002,0.231,2020-08-19
