timestamp,Allemagne,Belgique,Espagne,France,Italie,Suisse,Suède
2020-09-13,1.1203564658252632,1.1749956464502176,1.013744238860815,1.0013196606883237,1.061833434520656,0.8565684170328375,1.2721151543228093
2020-09-14,1.0993097488105592,1.130959732000251,1.0061584947834417,0.9736414891119372,1.066630657572489,0.8469069451186366,1.2710805477781977
2020-09-15,1.0767224177351409,1.1035312093618102,0.9981959506299896,0.955650512664996,1.0680404018021177,0.8419497042072249,1.2627949362228508
2020-09-16,1.0582541385012751,1.099107020257296,0.9880604759274044,0.9515127880690988,1.0685273913752782,0.8488335474065116,1.2545075892946431
2020-09-17,1.047998133753537,1.1167751052441477,0.9746315472081191,0.9569844189871785,1.0735337130236469,0.8744863619183839,1.2487713415386752
2020-09-18,1.0461251644953122,1.1446508190078093,0.9584018112393646,0.9658502818452654,1.0855782846046111,0.9228048695381164,1.2456395494585386
2020-09-19,1.0510024371727544,1.1733406840763332,0.9431268597112218,0.976175134133604,1.1029456607965398,0.9946626042825653,1.2402294151207345
2020-09-20,1.056133814045202,1.2000299991519836,0.932266345546592,0.9895833411867276,1.1218206279191631,1.0853458574123214,1.2230627644580316
2020-09-21,1.06286157551886,1.2306073843280785,0.9273314419094582,1.0130425401031415,1.144033265659797,1.1880578156503259,1.1965775148228812
2020-09-22,1.0754310071432525,1.2751854233119573,0.927455860902106,1.0520347134338397,1.171018775185228,1.28571518786338,1.1705655553251109
2020-09-23,1.096562562737663,1.336481216094613,0.9303073399753966,1.1046255559616889,1.2047151207007674,1.3881314029826362,1.1512863619999232
2020-09-24,1.12954198409272,1.4117324876315025,0.9352401047173612,1.1619970739815004,1.2513622055795173,1.485938601993585,1.1443692193678503
2020-09-25,1.1723642898867408,1.4847056874183948,0.9450739787349536,1.2124981936947212,1.3080563494180613,1.5887434537255978,1.1439302056123934
2020-09-26,1.2194939862190175,1.543202762924368,0.9621823185401488,1.252389258740093,1.3702598603858125,1.6690839380749805,1.1477187390764156
2020-09-27,1.2645778916849832,1.5824473994325092,0.9856101745237428,1.2845144160010458,1.4319568161039722,1.717256929884347,1.1460066498453378
2020-09-28,1.3061499753895158,1.6096598290655215,1.0136246341842337,1.3111468064387266,1.4944824279832996,1.7453824227070387,1.1386847660515818
2020-09-29,1.3420969347573335,1.6301042933697838,1.0412045897528504,1.331676231976615,1.553753443578026,1.7647427129672013,1.1262183831201709
2020-09-30,1.3752224699833209,1.6379689435555214,1.0650616603928826,1.3438409862829312,1.6016159441138091,1.8027159414978096,1.1176250773359904
2020-10-01,1.4071185059725146,1.6386222781901458,1.0853067035100803,1.3461072572195776,1.6314455709437328,1.8561719991392425,1.1148914337661542
2020-10-02,1.4386903875100163,1.6318378554890052,1.1045185737252805,1.3408801551479486,1.645082879652645,1.902617883713755,1.1125402043133497
2020-10-03,1.4611365362118978,1.6158599438482533,1.1237420648346623,1.3324004521920358,1.6455932895472156,1.907856220912049,1.1138449936492711
2020-10-04,1.4699915122883056,1.591209528399339,1.14195136336292,1.3232681736612175,1.6352066771614215,1.8702515970898699,1.1166782293582849
2020-10-05,1.4698378723321517,1.5616757181144858,1.1565240684308242,,1.6151988854089958,1.8073611048450604,1.117133795790782
2020-10-06,1.4636384134797704,1.5327556186769098,1.1640722296459465,,1.58935658616521,1.734843808484692,1.1171200486013118
2020-10-07,1.4572076352357155,1.5069877163745415,1.164646079011476,,1.562483936260696,1.6630023317069222,1.1191539735481613
2020-10-08,,,1.1602797678688306,,,1.6026330486037268,
2020-10-09,,,1.1539657565563723,,,1.5591884708388033,
2020-10-10,,,1.1476538003412502,,,,
2020-10-11,,,1.1426464340599405,,,,
2020-10-12,,,1.1393937123656366,,,,
